,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
1583,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.63,1.67,90.0,2.47,1.85,2.1,1.99,0.0,1000.4568999999999,52.8221,2846.7,78.12610000000001,58.5155,66.423,62.9437,0.0,2.7889,150.29999999999998,4.1249,3.0895,3.507,3.3232999999999997,0.0,8100.0,222.3,166.5,189.0,179.1,0.0,6.100900000000001,4.569500000000001,5.187,4.9153,0.0,3.4225000000000003,3.8850000000000002,3.6815,0.0,4.41,4.179,0.0,3.9601,0.0,0.0,2
1584,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.65,111.91,3.0,3.0,2.88,0.0,0.1,676.0,42.9,2909.66,78.0,78.0,74.88,0.0,2.6,2.7224999999999997,184.6515,4.949999999999999,4.949999999999999,4.752,0.0,0.165,12523.8481,335.73,335.73,322.3008,0.0,11.191,9.0,9.0,8.64,0.0,0.30000000000000004,9.0,8.64,0.0,0.30000000000000004,8.2944,0.0,0.288,0.0,0.0,0.010000000000000002,4
1585,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.64,1.68,102.0,2.94,2.14,1.25,1.18,0.78,938.8096,51.4752,3125.28,90.0816,65.56960000000001,38.3,36.1552,23.8992,2.8223999999999996,171.35999999999999,4.9392,3.5952,2.1,1.9823999999999997,1.3104,10404.0,299.88,218.28,127.5,120.36,79.56,8.6436,6.2916,3.675,3.4692,2.2932,4.5796,2.6750000000000003,2.5252,1.6692000000000002,1.5625,1.4749999999999999,0.9750000000000001,1.3923999999999999,0.9204,0.6084,3
1586,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.97,1.63,104.79,3.0,3.0,2.44,0.13,0.68,674.4408999999999,42.33109999999999,2721.3963,77.91,77.91,63.3668,3.3761,17.6596,2.6569,170.8077,4.89,4.89,3.9772,0.2119,1.1084,10980.9441,314.37,314.37,255.6876,13.622700000000002,71.25720000000001,9.0,9.0,7.32,0.39,2.04,9.0,7.32,0.39,2.04,5.9536,0.3172,1.6592,0.016900000000000002,0.0884,0.4624000000000001,4
1587,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.0,1.67,68.0,2.0,3.0,2.0,1.0,0.0,361.0,31.729999999999997,1292.0,38.0,57.0,38.0,19.0,0.0,2.7889,113.56,3.34,5.01,3.34,1.67,0.0,4624.0,136.0,204.0,136.0,68.0,0.0,4.0,6.0,4.0,2.0,0.0,9.0,6.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1
1588,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.63,74.43,2.52,1.03,2.4,2.36,0.44,400.0,32.599999999999994,1488.6000000000001,50.4,20.6,48.0,47.199999999999996,8.8,2.6569,121.32090000000001,4.1076,1.6788999999999998,3.9119999999999995,3.8467999999999996,0.7172,5539.824900000001,187.5636,76.66290000000001,178.632,175.6548,32.7492,6.3504000000000005,2.5956,6.048,5.9472,1.1088,1.0609,2.472,2.4308,0.4532,5.76,5.664,1.056,5.569599999999999,1.0384,0.1936,6
1589,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.15,1.69,83.99,2.0,2.47,2.45,0.93,0.0,1098.9225,56.0235,2784.2684999999997,66.3,81.8805,81.2175,30.8295,0.0,2.8560999999999996,141.9431,3.38,4.174300000000001,4.1405,1.5717,0.0,7054.320099999999,167.98,207.4553,205.7755,78.1107,0.0,4.0,4.94,4.9,1.86,0.0,6.100900000000001,6.051500000000001,2.2971000000000004,0.0,6.002500000000001,2.2785,0.0,0.8649000000000001,0.0,0.0,6
1590,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,20.0,1.8,114.0,2.0,3.0,2.0,0.0,1.0,400.0,36.0,2280.0,40.0,60.0,40.0,0.0,20.0,3.24,205.20000000000002,3.6,5.4,3.6,0.0,1.8,12996.0,228.0,342.0,228.0,0.0,114.0,4.0,6.0,4.0,0.0,2.0,9.0,6.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,3
1591,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.65,111.93,3.0,3.0,2.77,0.0,0.09,676.0,42.9,2910.1800000000003,78.0,78.0,72.02,0.0,2.34,2.7224999999999997,184.6845,4.949999999999999,4.949999999999999,4.5705,0.0,0.1485,12528.324900000001,335.79,335.79,310.0461,0.0,10.0737,9.0,9.0,8.31,0.0,0.27,9.0,8.31,0.0,0.27,7.6729,0.0,0.2493,0.0,0.0,0.0081,4
1592,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.81,1.6,66.4,2.11,3.0,2.75,1.91,0.0,475.67609999999996,34.896,1448.184,46.019099999999995,65.42999999999999,59.9775,41.65709999999999,0.0,2.5600000000000005,106.24000000000001,3.376,4.800000000000001,4.4,3.056,0.0,4408.960000000001,140.104,199.20000000000002,182.60000000000002,126.82400000000001,0.0,4.4521,6.33,5.802499999999999,4.0301,0.0,9.0,8.25,5.7299999999999995,0.0,7.5625,5.2524999999999995,0.0,3.6481,0.0,0.0,5
1593,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,28.99,1.76,113.5,2.32,3.0,2.16,0.0,1.47,840.4200999999999,51.0224,3290.365,67.2568,86.97,62.6184,0.0,42.6153,3.0976,199.76,4.0832,5.28,3.8016,0.0,2.5872,12882.25,263.32,340.5,245.16000000000003,0.0,166.845,5.3824,6.959999999999999,5.0112,0.0,3.4103999999999997,9.0,6.48,0.0,4.41,4.6656,0.0,3.1752000000000002,0.0,0.0,2.1609,3
1594,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.51,1.82,87.66,2.79,3.79,2.43,2.09,0.39,380.6401000000001,35.5082,1710.2466000000002,54.432900000000004,73.94290000000001,47.40930000000001,40.7759,7.608900000000001,3.3124000000000002,159.5412,5.0778,6.8978,4.4226,3.8038,0.7098000000000001,7684.275599999999,244.57139999999998,332.2314,213.0138,183.2094,34.1874,7.7841000000000005,10.5741,6.779700000000001,5.831099999999999,1.0881,14.3641,9.209700000000002,7.921099999999999,1.4781,5.9049000000000005,5.0786999999999995,0.9477000000000001,4.368099999999999,0.8150999999999999,0.1521,5
1595,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.53,1.86,59.26,2.59,3.3,2.04,2.04,1.12,343.3609,34.4658,1098.0878,47.9927,61.149,37.8012,37.8012,20.753600000000002,3.4596000000000005,110.2236,4.8174,6.138,3.7944000000000004,3.7944000000000004,2.0832,3511.7475999999997,153.4834,195.558,120.8904,120.8904,66.3712,6.708099999999999,8.546999999999999,5.2836,5.2836,2.9008000000000003,10.889999999999999,6.731999999999999,6.731999999999999,3.696,4.1616,4.1616,2.2848,4.1616,2.2848,1.2544000000000002,0
1596,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,22.0,1.74,75.0,3.0,3.0,1.0,1.0,0.0,484.0,38.28,1650.0,66.0,66.0,22.0,22.0,0.0,3.0276,130.5,5.22,5.22,1.74,1.74,0.0,5625.0,225.0,225.0,75.0,75.0,0.0,9.0,9.0,3.0,3.0,0.0,9.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1597,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.77,1.6,45.0,3.0,3.0,2.88,1.26,0.0,390.8529,31.632,889.65,59.31,59.31,56.937599999999996,24.9102,0.0,2.5600000000000005,72.0,4.800000000000001,4.800000000000001,4.608,2.016,0.0,2025.0,135.0,135.0,129.6,56.7,0.0,9.0,9.0,8.64,3.7800000000000002,0.0,9.0,8.64,3.7800000000000002,0.0,8.2944,3.6288,0.0,1.5876000000000001,0.0,0.0,0
1598,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.6,1.68,90.67,1.52,3.0,1.38,0.13,1.0,345.96000000000004,31.248,1686.4620000000002,28.272000000000002,55.800000000000004,25.668,2.418,18.6,2.8223999999999996,152.3256,2.5536,5.04,2.3183999999999996,0.2184,1.68,8221.0489,137.8184,272.01,125.12459999999999,11.7871,90.67,2.3104,4.5600000000000005,2.0976,0.1976,1.52,9.0,4.14,0.39,3.0,1.9043999999999996,0.1794,1.38,0.016900000000000002,0.13,1.0,2
1599,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,26.0,1.72,65.0,2.0,3.0,2.0,0.0,1.0,676.0,44.72,1690.0,52.0,78.0,52.0,0.0,26.0,2.9583999999999997,111.8,3.44,5.16,3.44,0.0,1.72,4225.0,130.0,195.0,130.0,0.0,65.0,4.0,6.0,4.0,0.0,2.0,9.0,6.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,1
1600,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.1,1.57,79.0,2.0,1.0,2.0,0.4,0.0,533.61,36.267,1824.9,46.2,23.1,46.2,9.24,0.0,2.4649,124.03,3.14,1.57,3.14,0.6280000000000001,0.0,6241.0,158.0,79.0,158.0,31.6,0.0,4.0,2.0,4.0,0.8,0.0,1.0,2.0,0.4,0.0,4.0,0.8,0.0,0.16000000000000003,0.0,0.0,2
1601,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.29,1.56,42.36,2.32,1.08,1.22,0.03,0.0,453.2641,33.2124,901.8444,49.392799999999994,22.9932,25.973799999999997,0.6386999999999999,0.0,2.4336,66.0816,3.6191999999999998,1.6848,1.9032,0.0468,0.0,1794.3696,98.2752,45.7488,51.6792,1.2708,0.0,5.3824,2.5056,2.8303999999999996,0.0696,0.0,1.1664,1.3176,0.0324,0.0,1.4884,0.0366,0.0,0.0009,0.0,0.0,0
1602,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.79,1.64,104.27,2.87,1.57,1.53,0.17,1.37,519.3841,37.3756,2376.3133,65.4073,35.7803,34.8687,3.8743000000000003,31.2223,2.6895999999999995,171.00279999999998,4.7068,2.5747999999999998,2.5092,0.2788,2.2468,10872.232899999999,299.2549,163.7039,159.5331,17.7259,142.84990000000002,8.2369,4.5059000000000005,4.391100000000001,0.48790000000000006,3.9319000000000006,2.4649,2.4021000000000003,0.2669,2.1509,2.3409,0.2601,2.0961000000000003,0.028900000000000006,0.23290000000000002,1.8769000000000002,3
1603,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.73,1.73,51.22,2.05,2.65,2.36,0.29,0.9,314.35290000000003,30.672900000000002,908.1306,36.3465,46.9845,41.8428,5.1417,15.957,2.9929,88.61059999999999,3.5464999999999995,4.5845,4.0828,0.5016999999999999,1.557,2623.4883999999997,105.00099999999999,135.733,120.8792,14.853799999999998,46.098,4.2025,5.432499999999999,4.837999999999999,0.5944999999999999,1.845,7.0225,6.254,0.7685,2.385,5.569599999999999,0.6843999999999999,2.124,0.0841,0.261,0.81,0
1604,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.48,1.69,51.26,3.0,3.18,1.91,0.48,0.63,461.3904,36.3012,1101.0647999999999,64.44,68.30640000000001,41.0268,10.3104,13.5324,2.8560999999999996,86.62939999999999,5.07,5.3742,3.2278999999999995,0.8111999999999999,1.0647,2627.5876,153.78,163.0068,97.9066,24.604799999999997,32.2938,9.0,9.540000000000001,5.7299999999999995,1.44,1.8900000000000001,10.112400000000001,6.0738,1.5264,2.0034,3.6481,0.9168,1.2033,0.2304,0.3024,0.39690000000000003,0
1606,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.0,1.83,99.08,2.76,1.0,1.34,1.9,0.49,729.0,49.410000000000004,2675.16,74.52,27.0,36.18,51.3,13.23,3.3489000000000004,181.31640000000002,5.0508,1.83,2.4522000000000004,3.477,0.8967,9816.8464,273.46079999999995,99.08,132.7672,188.25199999999998,48.5492,7.617599999999999,2.76,3.6984,5.244,1.3523999999999998,1.0,1.34,1.9,0.49,1.7956000000000003,2.546,0.6566000000000001,3.61,0.9309999999999999,0.24009999999999998,6
1607,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.74,105.0,3.0,3.0,2.0,1.0,0.0,529.0,40.02,2415.0,69.0,69.0,46.0,23.0,0.0,3.0276,182.7,5.22,5.22,3.48,1.74,0.0,11025.0,315.0,315.0,210.0,105.0,0.0,9.0,9.0,6.0,3.0,0.0,9.0,6.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2
1608,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.57,1.7,75.0,2.0,3.0,2.0,0.35,1.42,555.5449,40.069,1767.75,47.14,70.71000000000001,47.14,8.2495,33.4694,2.8899999999999997,127.5,3.4,5.1,3.4,0.595,2.4139999999999997,5625.0,150.0,225.0,150.0,26.25,106.5,4.0,6.0,4.0,0.7,2.84,9.0,6.0,1.0499999999999998,4.26,4.0,0.7,2.84,0.12249999999999998,0.49699999999999994,2.0164,5
1609,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,19.35,1.52,42.0,2.91,1.06,1.6,0.11,0.77,374.42250000000007,29.412000000000003,812.7,56.30850000000001,20.511000000000003,30.960000000000004,2.1285000000000003,14.899500000000002,2.3104,63.84,4.4232000000000005,1.6112000000000002,2.4320000000000004,0.16720000000000002,1.1704,1764.0,122.22,44.52,67.2,4.62,32.34,8.468100000000002,3.0846000000000005,4.656000000000001,0.3201,2.2407000000000004,1.1236000000000002,1.6960000000000002,0.11660000000000001,0.8162,2.5600000000000005,0.17600000000000002,1.2320000000000002,0.0121,0.0847,0.5929,0
1610,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.82,85.0,2.95,3.0,3.0,2.43,0.56,400.0,36.4,1700.0,59.0,60.0,60.0,48.6,11.200000000000001,3.3124000000000002,154.70000000000002,5.369000000000001,5.46,5.46,4.4226,1.0192,7225.0,250.75000000000003,255.0,255.0,206.55,47.6,8.7025,8.850000000000001,8.850000000000001,7.168500000000001,1.6520000000000004,9.0,9.0,7.290000000000001,1.6800000000000002,9.0,7.290000000000001,1.6800000000000002,5.9049000000000005,1.3608000000000002,0.31360000000000005,5
1612,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.47,1.86,58.67,2.34,3.94,2.31,2.01,1.13,341.14089999999993,34.3542,1083.6349,43.21979999999999,72.7718,42.6657,37.1247,20.8711,3.4596000000000005,109.12620000000001,4.3524,7.3284,4.296600000000001,3.7386,2.1018,3442.1689,137.2878,231.1598,135.5277,117.9267,66.2971,5.475599999999999,9.2196,5.4054,4.703399999999999,2.6441999999999997,15.5236,9.1014,7.919399999999999,4.4521999999999995,5.3361,4.6431,2.6102999999999996,4.040099999999999,2.2712999999999997,1.2768999999999997,0
1613,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.6,1.91,129.23,2.5,3.0,1.36,1.14,0.17,936.3600000000001,58.446,3954.4379999999996,76.5,91.80000000000001,41.61600000000001,34.884,5.202000000000001,3.6481,246.82929999999996,4.7749999999999995,5.7299999999999995,2.5976,2.1773999999999996,0.3247,16700.3929,323.075,387.68999999999994,175.7528,147.32219999999998,21.9691,6.25,7.5,3.4000000000000004,2.8499999999999996,0.42500000000000004,9.0,4.08,3.42,0.51,1.8496000000000004,1.5504,0.23120000000000004,1.2995999999999999,0.1938,0.028900000000000006,3
1614,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.52,42.0,3.0,1.0,1.0,0.0,0.0,441.0,31.92,882.0,63.0,21.0,21.0,0.0,0.0,2.3104,63.84,4.5600000000000005,1.52,1.52,0.0,0.0,1764.0,126.0,42.0,42.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1615,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.24,1.76,133.94,3.0,3.0,2.84,1.47,0.89,451.1375999999999,37.3824,2844.8855999999996,63.72,63.72,60.32159999999999,31.222799999999996,18.903599999999997,3.0976,235.7344,5.28,5.28,4.9984,2.5872,1.5664,17939.9236,401.82,401.82,380.3896,196.8918,119.2066,9.0,9.0,8.52,4.41,2.67,9.0,8.52,4.41,2.67,8.0656,4.174799999999999,2.5276,2.1609,1.3083,0.7921,4
1617,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.0,1.53,65.0,2.0,3.0,1.0,0.0,1.0,441.0,32.13,1365.0,42.0,63.0,21.0,0.0,21.0,2.3409,99.45,3.06,4.59,1.53,0.0,1.53,4225.0,130.0,195.0,65.0,0.0,65.0,4.0,6.0,2.0,0.0,2.0,9.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,6
1618,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,38.0,1.75,75.0,3.0,3.0,1.0,2.0,1.0,1444.0,66.5,2850.0,114.0,114.0,38.0,76.0,38.0,3.0625,131.25,5.25,5.25,1.75,3.5,1.75,5625.0,225.0,225.0,75.0,150.0,75.0,9.0,9.0,3.0,6.0,3.0,9.0,3.0,6.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,1
1620,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,31.74,1.68,102.02,2.83,2.37,1.0,2.0,0.0,1007.4275999999999,53.32319999999999,3238.1148,89.8242,75.2238,31.74,63.48,0.0,2.8223999999999996,171.3936,4.7543999999999995,3.9816000000000003,1.68,3.36,0.0,10408.080399999999,288.71659999999997,241.7874,102.02,204.04,0.0,8.0089,6.7071000000000005,2.83,5.66,0.0,5.6169,2.37,4.74,0.0,1.0,2.0,0.0,4.0,0.0,0.0,3
1621,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.15,1.83,120.86,2.4,3.0,2.49,2.0,0.71,583.2225,44.1945,2918.769,57.959999999999994,72.44999999999999,60.133500000000005,48.3,17.1465,3.3489000000000004,221.1738,4.392,5.49,4.5567,3.66,1.2993,14607.1396,290.06399999999996,362.58,300.94140000000004,241.72,85.8106,5.76,7.199999999999999,5.976,4.8,1.704,9.0,7.470000000000001,6.0,2.13,6.200100000000001,4.98,1.7679,4.0,1.42,0.5041,3
1622,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.55,1.72,51.88,2.66,3.0,1.04,0.79,1.39,508.50250000000005,38.786,1169.894,59.983000000000004,67.65,23.452,17.814500000000002,31.3445,2.9583999999999997,89.23360000000001,4.575200000000001,5.16,1.7888,1.3588,2.3907999999999996,2691.5344000000005,138.00080000000003,155.64000000000001,53.955200000000005,40.985200000000006,72.11319999999999,7.0756000000000006,7.98,2.7664000000000004,2.1014000000000004,3.6974,9.0,3.12,2.37,4.17,1.0816000000000001,0.8216000000000001,1.4456,0.6241000000000001,1.0981,1.9320999999999997,0
1623,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.63,82.63,2.06,2.93,2.24,0.38,0.0,529.0,37.489999999999995,1900.4899999999998,47.38,67.39,51.52,8.74,0.0,2.6569,134.68689999999998,3.3577999999999997,4.7759,3.6512000000000002,0.6194,0.0,6827.716899999999,170.21779999999998,242.1059,185.09120000000001,31.3994,0.0,4.2436,6.0358,4.614400000000001,0.7828,0.0,8.584900000000001,6.563200000000001,1.1134000000000002,0.0,5.017600000000001,0.8512000000000001,0.0,0.1444,0.0,0.0,2
1624,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.65,1.77,85.0,2.8,3.0,2.98,1.97,0.94,1200.6225,61.3305,2945.25,97.02,103.94999999999999,103.25699999999999,68.2605,32.571,3.1329000000000002,150.45,4.9559999999999995,5.3100000000000005,5.2746,3.4869,1.6638,7225.0,237.99999999999997,255.0,253.3,167.45,79.89999999999999,7.839999999999999,8.399999999999999,8.344,5.516,2.6319999999999997,9.0,8.94,5.91,2.82,8.8804,5.8706,2.8011999999999997,3.8809,1.8518,0.8835999999999999,6
1627,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.69,90.03,2.5,3.0,1.85,1.07,0.73,324.0,30.419999999999998,1620.54,45.0,54.0,33.300000000000004,19.26,13.14,2.8560999999999996,152.1507,4.225,5.07,3.1265,1.8083,1.2337,8105.400900000001,225.075,270.09000000000003,166.55550000000002,96.33210000000001,65.7219,6.25,7.5,4.625,2.6750000000000003,1.825,9.0,5.550000000000001,3.21,2.19,3.4225000000000003,1.9795000000000003,1.3505,1.1449,0.7811,0.5328999999999999,2
1628,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.6,55.0,2.0,4.0,2.0,2.0,1.0,324.0,28.8,990.0,36.0,72.0,36.0,36.0,18.0,2.5600000000000005,88.0,3.2,6.4,3.2,3.2,1.6,3025.0,110.0,220.0,110.0,110.0,55.0,4.0,8.0,4.0,4.0,2.0,16.0,8.0,8.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,1
1629,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.56,45.0,2.0,3.0,2.0,1.0,1.0,400.0,31.200000000000003,900.0,40.0,60.0,40.0,20.0,20.0,2.4336,70.2,3.12,4.68,3.12,1.56,1.56,2025.0,90.0,135.0,90.0,45.0,45.0,4.0,6.0,4.0,2.0,2.0,9.0,6.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1
1630,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.07,1.76,49.7,1.69,3.27,1.1,2.0,1.0,363.6649,33.5632,947.7790000000001,32.2283,62.3589,20.977,38.14,19.07,3.0976,87.47200000000001,2.9743999999999997,5.7552,1.9360000000000002,3.52,1.76,2470.09,83.99300000000001,162.519,54.67000000000001,99.4,49.7,2.8560999999999996,5.5263,1.859,3.38,1.69,10.6929,3.5970000000000004,6.54,3.27,1.2100000000000002,2.2,1.1,4.0,2.0,1.0,0
1631,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.24,1.86,88.63,2.05,3.83,1.64,1.55,0.25,370.1775999999999,35.7864,1705.2411999999997,39.44199999999999,73.6892,31.553599999999996,29.822,4.81,3.4596000000000005,164.8518,3.8129999999999997,7.1238,3.0504,2.8830000000000005,0.465,7855.276899999999,181.69149999999996,339.4529,145.3532,137.3765,22.1575,4.2025,7.8515,3.3619999999999997,3.1774999999999998,0.5125,14.6689,6.2812,5.9365000000000006,0.9575,2.6895999999999995,2.542,0.41,2.4025000000000003,0.3875,0.0625,5
1632,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27.83,1.7,101.63,2.63,1.0,1.0,0.25,0.32,774.5088999999999,47.31099999999999,2828.3628999999996,73.1929,27.83,27.83,6.9575,8.9056,2.8899999999999997,172.771,4.471,1.7,1.7,0.425,0.544,10328.6569,267.2869,101.63,101.63,25.4075,32.5216,6.916899999999999,2.63,2.63,0.6575,0.8416,1.0,1.0,0.25,0.32,1.0,0.25,0.32,0.0625,0.08,0.1024,3
1633,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.96,1.91,128.86,2.63,3.0,1.62,1.85,0.42,958.5216,59.1336,3989.5056000000004,81.4248,92.88,50.15520000000001,57.276,13.0032,3.6481,246.1226,5.0233,5.7299999999999995,3.0942000000000003,3.5335,0.8021999999999999,16604.899600000004,338.90180000000004,386.58000000000004,208.75320000000005,238.39100000000005,54.1212,6.916899999999999,7.89,4.2606,4.8655,1.1045999999999998,9.0,4.86,5.550000000000001,1.26,2.6244000000000005,2.9970000000000003,0.6804,3.4225000000000003,0.777,0.17639999999999997,3
1634,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.95,1.65,104.79,3.0,3.0,2.54,0.15,0.77,673.4024999999999,42.817499999999995,2719.3005000000003,77.85,77.85,65.913,3.8924999999999996,19.9815,2.7224999999999997,172.9035,4.949999999999999,4.949999999999999,4.191,0.24749999999999997,1.2705,10980.9441,314.37,314.37,266.1666,15.7185,80.68830000000001,9.0,9.0,7.62,0.44999999999999996,2.31,9.0,7.62,0.44999999999999996,2.31,6.4516,0.381,1.9558,0.0225,0.11549999999999999,0.5929,4
1635,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.96,1.62,109.98,3.0,3.0,2.47,0.0,0.43,673.9216,42.055200000000006,2855.0808,77.88,77.88,64.1212,0.0,11.1628,2.6244000000000005,178.16760000000002,4.86,4.86,4.0014,0.0,0.6966,12095.600400000001,329.94,329.94,271.65060000000005,0.0,47.2914,9.0,9.0,7.41,0.0,1.29,9.0,7.41,0.0,1.29,6.100900000000001,0.0,1.0621,0.0,0.0,0.18489999999999998,4
1637,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.97,1.56,80.0,2.53,1.27,1.89,1.3,0.0,1441.7208999999998,59.233200000000004,3037.6,96.0641,48.2219,71.7633,49.361,0.0,2.4336,124.80000000000001,3.9467999999999996,1.9812,2.9484,2.028,0.0,6400.0,202.39999999999998,101.6,151.2,104.0,0.0,6.400899999999999,3.2131,4.781699999999999,3.2889999999999997,0.0,1.6129,2.4003,1.651,0.0,3.5721,2.457,0.0,1.6900000000000002,0.0,0.0,2
