,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
1581,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.7,70.0,2.0,3.0,1.0,0.0,0.0,1
1582,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,110.68,3.0,3.0,2.69,0.0,0.43,4
1583,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.63,1.67,90.0,2.47,1.85,2.1,1.99,0.0,2
1584,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.65,111.91,3.0,3.0,2.88,0.0,0.1,4
1585,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.64,1.68,102.0,2.94,2.14,1.25,1.18,0.78,3
1586,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.97,1.63,104.79,3.0,3.0,2.44,0.13,0.68,4
1587,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.0,1.67,68.0,2.0,3.0,2.0,1.0,0.0,1
1589,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.15,1.69,83.99,2.0,2.47,2.45,0.93,0.0,6
1590,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,20.0,1.8,114.0,2.0,3.0,2.0,0.0,1.0,3
1591,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.65,111.93,3.0,3.0,2.77,0.0,0.09,4
1592,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.81,1.6,66.4,2.11,3.0,2.75,1.91,0.0,5
1593,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,28.99,1.76,113.5,2.32,3.0,2.16,0.0,1.47,3
1594,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.51,1.82,87.66,2.79,3.79,2.43,2.09,0.39,5
1595,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.53,1.86,59.26,2.59,3.3,2.04,2.04,1.12,0
1596,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,22.0,1.74,75.0,3.0,3.0,1.0,1.0,0.0,1
1597,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19.77,1.6,45.0,3.0,3.0,2.88,1.26,0.0,0
1598,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.6,1.68,90.67,1.52,3.0,1.38,0.13,1.0,2
1599,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,26.0,1.72,65.0,2.0,3.0,2.0,0.0,1.0,1
1602,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.79,1.64,104.27,2.87,1.57,1.53,0.17,1.37,3
1603,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.73,1.73,51.22,2.05,2.65,2.36,0.29,0.9,0
1604,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.48,1.69,51.26,3.0,3.18,1.91,0.48,0.63,0
1605,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,39.17,1.69,79.28,3.0,3.0,2.99,0.0,0.0,6
1607,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.74,105.0,3.0,3.0,2.0,1.0,0.0,2
1608,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.57,1.7,75.0,2.0,3.0,2.0,0.35,1.42,5
1610,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.82,85.0,2.95,3.0,3.0,2.43,0.56,5
1612,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,18.47,1.86,58.67,2.34,3.94,2.31,2.01,1.13,0
1613,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.6,1.91,129.23,2.5,3.0,1.36,1.14,0.17,3
1615,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.24,1.76,133.94,3.0,3.0,2.84,1.47,0.89,4
1617,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.0,1.53,65.0,2.0,3.0,1.0,0.0,1.0,6
1618,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,38.0,1.75,75.0,3.0,3.0,1.0,2.0,1.0,1
1620,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,31.74,1.68,102.02,2.83,2.37,1.0,2.0,0.0,3
1621,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.15,1.83,120.86,2.4,3.0,2.49,2.0,0.71,3
1622,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.55,1.72,51.88,2.66,3.0,1.04,0.79,1.39,0
1623,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.63,82.63,2.06,2.93,2.24,0.38,0.0,2
1624,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.65,1.77,85.0,2.8,3.0,2.98,1.97,0.94,6
1626,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.0,1.69,80.54,2.0,2.04,2.0,2.71,1.51,6
1627,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.69,90.03,2.5,3.0,1.85,1.07,0.73,2
1628,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.6,55.0,2.0,4.0,2.0,2.0,1.0,1
1629,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.56,45.0,2.0,3.0,2.0,1.0,1.0,1
1630,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.07,1.76,49.7,1.69,3.27,1.1,2.0,1.0,0
1631,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.24,1.86,88.63,2.05,3.83,1.64,1.55,0.25,5
1633,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,30.96,1.91,128.86,2.63,3.0,1.62,1.85,0.42,3
1634,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.95,1.65,104.79,3.0,3.0,2.54,0.15,0.77,4
1635,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.96,1.62,109.98,3.0,3.0,2.47,0.0,0.43,4
1637,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.97,1.56,80.0,2.53,1.27,1.89,1.3,0.0,2
1639,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.65,1.78,102.92,2.0,3.0,1.61,1.25,0.0,2
1642,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,18.0,1.62,55.0,2.0,3.0,1.0,1.0,1.0,1
1643,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.95,3.0,3.0,2.74,0.0,0.04,4
1645,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.29,1.68,104.82,3.0,3.0,1.44,0.22,0.91,4
1646,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,110.82,3.0,3.0,2.71,0.0,0.25,4
1648,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.1,1.73,97.96,2.0,2.99,2.36,2.49,1.63,2
1650,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.01,1.71,131.87,3.0,3.0,1.71,1.59,0.93,4
1651,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,23.0,1.68,62.0,2.0,4.0,2.0,0.0,0.0,1
1653,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.21,1.72,130.87,3.0,3.0,1.3,1.72,0.95,4
1655,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.39,1.68,90.0,2.09,2.64,2.77,1.25,0.0,2
1656,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.61,84.49,2.0,3.0,1.05,1.0,0.0,2
1657,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.07,1.65,49.6,3.0,3.57,1.44,2.0,1.0,0
1658,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.03,1.73,82.85,2.27,2.69,2.0,2.22,0.65,6
1660,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.98,1.66,114.47,3.0,3.0,2.41,0.19,0.8,4
1662,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.57,1.75,118.27,2.23,3.0,2.15,0.89,0.48,3
1663,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.37,1.65,77.13,2.6,1.62,1.64,0.66,1.0,6
1665,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.02,1.79,105.04,2.26,3.0,1.03,0.27,0.08,2
1666,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.0,1.69,90.0,2.0,3.0,3.0,1.0,0.0,2
1667,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.94,3.0,3.0,2.72,0.0,0.09,4
1669,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.05,1.73,131.88,3.0,3.0,1.42,1.71,0.67,4
1670,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.28,1.78,82.33,1.99,3.05,2.08,1.11,0.94,5
1671,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,26.95,1.77,118.15,2.18,3.0,2.28,0.68,0.0,3
1674,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.72,1.71,75.0,2.71,3.0,3.0,1.1,1.89,5
1677,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,110.82,3.0,3.0,2.67,0.0,0.34,4
1680,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,30.42,1.7,100.18,2.82,1.92,1.0,1.39,0.55,3
1681,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.1,1.69,96.37,2.0,2.96,2.0,0.0,1.6,2
1682,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.14,1.72,127.64,3.0,3.0,1.31,0.91,0.71,4
1684,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,34.16,1.71,103.07,2.56,2.1,1.46,1.17,0.41,3
1685,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.86,1.56,71.73,3.0,3.34,2.0,1.0,1.0,6
1687,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,1.71,71.0,2.0,3.0,2.0,0.0,0.0,1
1688,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,11.0,2.66,36.0,2.0,4.0,1.41,1.19,0.8,6
1698,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,34.1,1.84,91.8,2.0,3.0,1.26,0.94,1.0,3
1701,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.65,94.79,2.0,3.0,1.49,0.65,1.0,5
